        0.20777823         0.05027049

        0.05027049         0.20777823

        0.41451594         0.79222178

        0.79222178         0.20777823

        0.41451594         0.05027049

        0.10318577         0.20777823

        0.58548403         0.79222178

        0.84583163         0.20777823

        0.58548403         0.05027049

        0.15416835         0.20777823

        0.79222178         0.79222178

        0.89681423         0.20777823

        0.79222178         0.05027049

        0.05027049         0.41451594

        0.20777823         0.84583163

        0.94972950         0.20777823

        0.20777823         0.10318577

        0.10318577         0.41451594

        0.41451594         0.84583163

        0.79222178         0.41451594

        0.41451594         0.10318577

        0.15416835         0.41451594

        0.58548403         0.84583163

        0.84583163         0.41451594

        0.58548403         0.10318577

        0.20777823         0.41451594

        0.79222178         0.84583163

        0.89681423         0.41451594

        0.79222178         0.10318577

        0.05027049         0.58548403

        0.20777823         0.89681423

        0.94972950         0.41451594

        0.20777823         0.15416835

        0.10318577         0.58548403

        0.41451594         0.89681423

        0.79222178         0.58548403

        0.41451594         0.15416835

        0.15416835         0.58548403

        0.58548403         0.89681423

        0.84583163         0.58548403

        0.58548403         0.15416835

        0.20777823         0.58548403

        0.79222178         0.89681423

        0.89681423         0.58548403

        0.79222178         0.15416835

        0.05027049         0.79222178

        0.20777823         0.94972950

        0.94972950         0.58548403

        0.20777823         0.20777823

        0.10318577         0.79222178

        0.41451594         0.94972950

        0.84583163         0.79222178

        0.41451594         0.20777823

        0.15416835         0.79222178

        0.58548403         0.94972950

        0.89681423         0.79222178

        0.58548403         0.20777823

        0.20777823         0.79222178

        0.79222178         0.94972950

        0.94972950         0.79222178

