        0.20127723         0.04976713

        0.04976713         0.20127723

        0.40585503         0.79872274

        0.79872274         0.20127723

        0.40585503         0.04976713

        0.09973562         0.20127723

        0.59414494         0.79872274

        0.84820259         0.20127723

        0.59414494         0.04976713

        0.15179740         0.20127723

        0.79872274         0.79872274

        0.90026438         0.20127723

        0.79872274         0.04976713

        0.04976713         0.40585503

        0.20127723         0.84820259

        0.95023286         0.20127723

        0.20127723         0.09973562

        0.09973562         0.40585503

        0.40585503         0.84820259

        0.79872274         0.40585503

        0.40585503         0.09973562

        0.15179740         0.40585503

        0.59414494         0.84820259

        0.84820259         0.40585503

        0.59414494         0.09973562

        0.20127723         0.40585503

        0.79872274         0.84820259

        0.90026438         0.40585503

        0.79872274         0.09973562

        0.04976713         0.59414494

        0.20127723         0.90026438

        0.95023286         0.40585503

        0.20127723         0.15179740

        0.09973562         0.59414494

        0.40585503         0.90026438

        0.79872274         0.59414494

        0.40585503         0.15179740

        0.15179740         0.59414494

        0.59414494         0.90026438

        0.84820259         0.59414494

        0.59414494         0.15179740

        0.20127723         0.59414494

        0.79872274         0.90026438

        0.90026438         0.59414494

        0.79872274         0.15179740

        0.04976713         0.79872274

        0.20127723         0.95023286

        0.95023286         0.59414494

        0.20127723         0.20127723

        0.09973562         0.79872274

        0.40585503         0.95023286

        0.84820259         0.79872274

        0.40585503         0.20127723

        0.15179740         0.79872274

        0.59414494         0.95023286

        0.90026438         0.79872274

        0.59414494         0.20127723

        0.20127723         0.79872274

        0.79872274         0.95023286

        0.95023286         0.79872274

