        0.19728097         0.04933925

        0.04933925         0.19728097

        0.39936727         0.80271900

        0.80271900         0.19728097

        0.39936727         0.04933925

        0.10024274         0.19728097

        0.60063273         0.80271900

        0.84914488         0.19728097

        0.60063273         0.04933925

        0.15085514         0.19728097

        0.80271900         0.80271900

        0.89975727         0.19728097

        0.80271900         0.04933925

        0.04933925         0.39936727

        0.19728097         0.84914488

        0.95066077         0.19728097

        0.19728097         0.10024274

        0.10024274         0.39936727

        0.39936727         0.84914488

        0.80271900         0.39936727

        0.39936727         0.10024274

        0.15085514         0.39936727

        0.60063273         0.84914488

        0.84914488         0.39936727

        0.60063273         0.10024274

        0.19728097         0.39936727

        0.80271900         0.84914488

        0.89975727         0.39936727

        0.80271900         0.10024274

        0.04933925         0.60063273

        0.19728097         0.89975727

        0.95066077         0.39936727

        0.19728097         0.15085514

        0.10024274         0.60063273

        0.39936727         0.89975727

        0.80271900         0.60063273

        0.39936727         0.15085514

        0.15085514         0.60063273

        0.60063273         0.89975727

        0.84914488         0.60063273

        0.60063273         0.15085514

        0.19728097         0.60063273

        0.80271900         0.89975727

        0.89975727         0.60063273

        0.80271900         0.15085514

        0.04933925         0.80271900

        0.19728097         0.95066077

        0.95066077         0.60063273

        0.19728097         0.19728097

        0.10024274         0.80271900

        0.39936727         0.95066077

        0.84914488         0.80271900

        0.39936727         0.19728097

        0.15085514         0.80271900

        0.60063273         0.95066077

        0.89975727         0.80271900

        0.60063273         0.19728097

        0.19728097         0.80271900

        0.80271900         0.95066077

        0.95066077         0.80271900

