        0.19432329         0.04798729

        0.04798729         0.19432329

        0.40650883         0.80567670

        0.80567670         0.19432329

        0.40650883         0.04798729

        0.10259613         0.19432329

        0.59349120         0.80567670

        0.84281081         0.19432329

        0.59349120         0.04798729

        0.15718921         0.19432329

        0.80567670         0.80567670

        0.89740390         0.19432329

        0.80567670         0.04798729

        0.04798729         0.40650883

        0.19432329         0.84281081

        0.95201272         0.19432329

        0.19432329         0.10259613

        0.10259613         0.40650883

        0.40650883         0.84281081

        0.80567670         0.40650883

        0.40650883         0.10259613

        0.15718921         0.40650883

        0.59349120         0.84281081

        0.84281081         0.40650883

        0.59349120         0.10259613

        0.19432329         0.40650883

        0.80567670         0.84281081

        0.89740390         0.40650883

        0.80567670         0.10259613

        0.04798729         0.59349120

        0.19432329         0.89740390

        0.95201272         0.40650883

        0.19432329         0.15718921

        0.10259613         0.59349120

        0.40650883         0.89740390

        0.80567670         0.59349120

        0.40650883         0.15718921

        0.15718921         0.59349120

        0.59349120         0.89740390

        0.84281081         0.59349120

        0.59349120         0.15718921

        0.19432329         0.59349120

        0.80567670         0.89740390

        0.89740390         0.59349120

        0.80567670         0.15718921

        0.04798729         0.80567670

        0.19432329         0.95201272

        0.95201272         0.59349120

        0.19432329         0.19432329

        0.10259613         0.80567670

        0.40650883         0.95201272

        0.84281081         0.80567670

        0.40650883         0.19432329

        0.15718921         0.80567670

        0.59349120         0.95201272

        0.89740390         0.80567670

        0.59349120         0.19432329

        0.19432329         0.80567670

        0.80567670         0.95201272

        0.95201272         0.80567670

