        0.19815658         0.05003877

        0.05003877         0.19815658

        0.39791951         0.80184340

        0.80184340         0.19815658

        0.39791951         0.05003877

        0.09986284         0.19815658

        0.60208046         0.80184340

        0.84883863         0.19815658

        0.60208046         0.05003877

        0.15116139         0.19815658

        0.80184340         0.80184340

        0.90013719         0.19815658

        0.80184340         0.05003877

        0.05003877         0.39791951

        0.19815658         0.84883863

        0.94996125         0.19815658

        0.19815658         0.09986284

        0.09986284         0.39791951

        0.39791951         0.84883863

        0.80184340         0.39791951

        0.39791951         0.09986284

        0.15116139         0.39791951

        0.60208046         0.84883863

        0.84883863         0.39791951

        0.60208046         0.09986284

        0.19815658         0.39791951

        0.80184340         0.84883863

        0.90013719         0.39791951

        0.80184340         0.09986284

        0.05003877         0.60208046

        0.19815658         0.90013719

        0.94996125         0.39791951

        0.19815658         0.15116139

        0.09986284         0.60208046

        0.39791951         0.90013719

        0.80184340         0.60208046

        0.39791951         0.15116139

        0.15116139         0.60208046

        0.60208046         0.90013719

        0.84883863         0.60208046

        0.60208046         0.15116139

        0.19815658         0.60208046

        0.80184340         0.90013719

        0.90013719         0.60208046

        0.80184340         0.15116139

        0.05003877         0.80184340

        0.19815658         0.94996125

        0.94996125         0.60208046

        0.19815658         0.19815658

        0.09986284         0.80184340

        0.39791951         0.94996125

        0.84883863         0.80184340

        0.39791951         0.19815658

        0.15116139         0.80184340

        0.60208046         0.94996125

        0.90013719         0.80184340

        0.60208046         0.19815658

        0.19815658         0.80184340

        0.80184340         0.94996125

        0.94996125         0.80184340

