        0.19555789         0.05036860

        0.05036860         0.19555789

        0.40251499         0.80444211

        0.80444211         0.19555789

        0.40251499         0.05036860

        0.09828734         0.19555789

        0.59748501         0.80444211

        0.85266876         0.19555789

        0.59748501         0.05036860

        0.14733125         0.19555789

        0.80444211         0.80444211

        0.90171266         0.19555789

        0.80444211         0.05036860

        0.05036860         0.40251499

        0.19555789         0.85266876

        0.94963139         0.19555789

        0.19555789         0.09828734

        0.09828734         0.40251499

        0.40251499         0.85266876

        0.80444211         0.40251499

        0.40251499         0.09828734

        0.14733125         0.40251499

        0.59748501         0.85266876

        0.85266876         0.40251499

        0.59748501         0.09828734

        0.19555789         0.40251499

        0.80444211         0.85266876

        0.90171266         0.40251499

        0.80444211         0.09828734

        0.05036860         0.59748501

        0.19555789         0.90171266

        0.94963139         0.40251499

        0.19555789         0.14733125

        0.09828734         0.59748501

        0.40251499         0.90171266

        0.80444211         0.59748501

        0.40251499         0.14733125

        0.14733125         0.59748501

        0.59748501         0.90171266

        0.85266876         0.59748501

        0.59748501         0.14733125

        0.19555789         0.59748501

        0.80444211         0.90171266

        0.90171266         0.59748501

        0.80444211         0.14733125

        0.05036860         0.80444211

        0.19555789         0.94963139

        0.94963139         0.59748501

        0.19555789         0.19555789

        0.09828734         0.80444211

        0.40251499         0.94963139

        0.85266876         0.80444211

        0.40251499         0.19555789

        0.14733125         0.80444211

        0.59748501         0.94963139

        0.90171266         0.80444211

        0.59748501         0.19555789

        0.19555789         0.80444211

        0.80444211         0.94963139

        0.94963139         0.80444211

