        0.20108265         0.05104508

        0.05104508         0.20108265

        0.39973816         0.79891735

        0.79891735         0.20108265

        0.39973816         0.05104508

        0.10206147         0.20108265

        0.60026181         0.79891735

        0.84719020         0.20108265

        0.60026181         0.05104508

        0.15280981         0.20108265

        0.79891735         0.79891735

        0.89793855         0.20108265

        0.79891735         0.05104508

        0.05104508         0.39973816

        0.20108265         0.84719020

        0.94895494         0.20108265

        0.20108265         0.10206147

        0.10206147         0.39973816

        0.39973816         0.84719020

        0.79891735         0.39973816

        0.39973816         0.10206147

        0.15280981         0.39973816

        0.60026181         0.84719020

        0.84719020         0.39973816

        0.60026181         0.10206147

        0.20108265         0.39973816

        0.79891735         0.84719020

        0.89793855         0.39973816

        0.79891735         0.10206147

        0.05104508         0.60026181

        0.20108265         0.89793855

        0.94895494         0.39973816

        0.20108265         0.15280981

        0.10206147         0.60026181

        0.39973816         0.89793855

        0.79891735         0.60026181

        0.39973816         0.15280981

        0.15280981         0.60026181

        0.60026181         0.89793855

        0.84719020         0.60026181

        0.60026181         0.15280981

        0.20108265         0.60026181

        0.79891735         0.89793855

        0.89793855         0.60026181

        0.79891735         0.15280981

        0.05104508         0.79891735

        0.20108265         0.94895494

        0.94895494         0.60026181

        0.20108265         0.20108265

        0.10206147         0.79891735

        0.39973816         0.94895494

        0.84719020         0.79891735

        0.39973816         0.20108265

        0.15280981         0.79891735

        0.60026181         0.94895494

        0.89793855         0.79891735

        0.60026181         0.20108265

        0.20108265         0.79891735

        0.79891735         0.94895494

        0.94895494         0.79891735

